Date,Ref CumulTwr,Loc 1D TwrPrice,Ref 1D TwrPrice,Loc 2BD TwrPrice,Ref 2BD TwrPrice,Loc 7D TwrPrice,Ref 7D TwrPrice,Ref 7D Vol,Ref 7D Sharpe,Ref 7D PosPercent,Ref 7D VeryPosPercent,Loc 7D Vol,Loc 7D Sharpe,Loc 7D PosPercent,Loc 7D VeryPosPercent,Ref 7D&Next1BD TwrPriceFloor,Ref 7D&Next7D TwrPrice_Floor
05.10.2018,2.471462966,0.994057,0.995111,0.98571,0.98895,0.989446,1.004893,0.0064,0.1515,0.4,0.4,0.0044,-0.4777,0.4,0,1.006,0.9494
08.10.2018,2.471801557,0.999029,1.000137,0.993092,0.995247,0.984874,0.994437,0.0043,-0.2583,0.4,0.2,0.0035,-0.8636,0.2,0,1.005,0.9639
09.10.2018,2.470081183,0.99865,0.999304,0.997681,0.99944,0.984323,0.994379,0.0043,-0.2611,0.4,0.2,0.0035,-0.912,0.2,0,0.9937,0.9442
10.10.2018,2.381429969,0.967664,0.96411,0.966358,0.963439,0.951624,0.952923,0.0134,-0.7158,0.2,0,0.0116,-0.8499,0,0,0.9586,0.967
11.10.2018,2.332317739,0.979624,0.979377,0.947947,0.944227,0.940128,0.939084,0.0139,-0.8968,0.2,0,0.0123,-0.9985,0,0,0.9332,0.9632
12.10.2018,2.370703024,1.014204,1.016458,0.993538,0.995495,0.959181,0.959229,0.0182,-0.4557,0.4,0.2,0.0163,-0.5086,0.2,0.2,0.9545,0.9582
15.10.2018,2.347180909,0.994539,0.990078,1.008665,1.006372,0.95487,0.949582,0.0177,-0.5809,0.2,0.2,0.016,-0.5738,0.2,0.2,0.9497,0.9633
16.10.2018,2.402168316,1.021255,1.023427,1.015678,1.013272,0.976484,0.972505,0.0223,-0.2491,0.4,0.4,0.0202,-0.235,0.4,0.4,0.9718,0.9596
17.10.2018,2.407232087,0.999281,1.002108,1.020521,1.025584,1.00839,1.010834,0.0163,0.1327,0.6,0.4,0.0147,0.1136,0.4,0.4,0.9745,0.9535
18.10.2018,2.379840193,0.985741,0.988621,0.985032,0.990705,1.014686,1.020375,0.0139,0.2907,0.6,0.4,0.013,0.225,0.4,0.4,0.9993,0.9613
19.10.2018,2.380827826,0.999361,1.000415,0.98511,0.989031,0.999836,1.00427,0.0125,0.0684,0.6,0.2,0.0117,-0.0028,0.2,0.2,1.0207,1.0025
22.10.2018,2.372118758,0.995892,0.996342,0.995255,0.996755,1.001196,1.010624,0.0116,0.1824,0.6,0.2,0.0116,0.0206,0.2,0.2,1.0005,0.9666
23.10.2018,2.355262482,0.99464,0.992894,0.990554,0.989262,0.975103,0.980473,0.0049,-0.8002,0.4,0,0.005,-1.01,0,0,1.0034,0.9728
24.10.2018,2.289461159,0.969384,0.972062,0.964188,0.965155,0.945929,0.951076,0.0098,-1.0181,0.2,0,0.0108,-1.0247,0,0,0.953,0.9691
25.10.2018,2.33836405,1.01779,1.02136,0.986629,0.992826,0.976685,0.982572,0.0158,-0.2226,0.4,0.2,0.0155,-0.3045,0.2,0.2,0.9713,0.979
26.10.2018,2.29173707,0.9833,0.98006,1.000794,1.000994,0.960989,0.96258,0.0169,-0.4509,0.2,0.2,0.016,-0.4965,0.2,0.2,0.9629,0.9985
29.10.2018,2.283344729,0.993799,0.996338,0.977203,0.976471,0.95897,0.962577,0.0169,-0.4509,0.2,0.2,0.0159,-0.5252,0.2,0.2,0.959,0.9923
30.10.2018,2.328009235,1.015451,1.019561,1.009155,1.015828,0.979035,0.98843,0.02,-0.116,0.4,0.4,0.0186,-0.2275,0.4,0.4,0.9814,1.0024
31.10.2018,2.356909142,1.011256,1.012414,1.026882,1.032218,1.021324,1.029461,0.0157,0.3717,0.6,0.6,0.0135,0.3142,0.6,0.6,1.0006,1.0142
01.11.2018,2.376414922,1.010888,1.008276,1.022267,1.020792,1.014398,1.016272,0.0139,0.2333,0.6,0.6,0.0123,0.2325,0.6,0.6,1.0379,1.06
02.11.2018,2.362515271,0.993904,0.994151,1.004726,1.002378,1.025337,1.030884,0.0096,0.6335,0.6,0.6,0.0093,0.54,0.6,0.6,1.0103,1.0387
05.11.2018,2.377864533,1.004945,1.006497,0.998819,1.000611,1.036837,1.041396,0.0083,0.9776,0.8,0.8,0.0075,0.9703,0.8,0.6,1.0375,1.052
06.11.2018,2.388707595,1.005961,1.00456,1.010936,1.011087,1.027146,1.026073,0.0061,0.847,0.8,0.6,0.0063,0.8555,0.8,0.6,1.0461,1.0401
07.11.2018,2.426831368,1.02023,1.01596,1.026311,1.020593,1.036261,1.029667,0.007,0.8343,0.8,0.6,0.0086,0.8347,0.8,0.6,1.0424,1.0186
08.11.2018,2.429056773,0.997772,1.000917,1.017957,1.016892,1.022815,1.022153,0.0071,0.6147,0.8,0.4,0.009,0.501,0.6,0.4,1.0306,0.9981
09.11.2018,2.410979732,0.990483,0.992558,0.988277,0.993468,1.019295,1.020514,0.0076,0.5344,0.8,0.4,0.0099,0.387,0.6,0.4,1.0145,0.999
12.11.2018,2.375051312,0.980803,0.985098,0.971469,0.977767,0.994808,0.998817,0.0105,-0.0225,0.6,0.2,0.0134,-0.0774,0.4,0.4,1.0053,1.0041
13.11.2018,2.371426984,0.998771,0.998474,0.979597,0.983595,0.987698,0.992766,0.0103,-0.1415,0.4,0.2,0.013,-0.1901,0.2,0.2,0.9972,0.9729
14.11.2018,2.352661882,0.99322,0.992087,0.991999,0.990573,0.961549,0.969438,0.0055,-1.1199,0.2,0,0.0065,-1.2108,0,0,0.9849,0.9509
15.11.2018,2.374155801,1.010791,1.009136,1.003938,1.001151,0.974095,0.977398,0.008,-0.5673,0.2,0.2,0.0099,-0.5297,0.2,0.2,0.9782,0.9413
16.11.2018,2.372403674,1.0027,0.999262,1.013521,1.008391,0.98611,0.984,0.008,-0.4025,0.2,0.2,0.01,-0.2788,0.4,0.2,0.9766,0.9399
19.11.2018,2.313634491,0.983715,0.975228,0.986371,0.974508,0.989038,0.974141,0.0112,-0.4658,0.2,0.2,0.0091,-0.2423,0.4,0.2,0.9596,0.9434
20.11.2018,2.271482384,0.982028,0.981781,0.966036,0.95746,0.972459,0.957855,0.0121,-0.7092,0.2,0.2,0.011,-0.5059,0.4,0.2,0.9563,0.9739
21.11.2018,2.284491163,1.003959,1.005727,0.985916,0.987404,0.982973,0.971024,0.0134,-0.4381,0.4,0.4,0.0116,-0.296,0.6,0.2,0.9633,0.9778
22.11.2018,2.283200426,1.000289,0.999435,1.004249,1.005159,0.97276,0.961689,0.0117,-0.6665,0.2,0.2,0.0096,-0.573,0.6,0,0.9704,1.0088
23.11.2018,2.274531114,0.993555,0.996203,0.993842,0.99564,0.963888,0.958745,0.0114,-0.7379,0.2,0.2,0.0087,-0.841,0.4,0,0.958,0.9937
26.11.2018,2.313075318,1.015317,1.016946,1.008773,1.013084,0.994853,0.999758,0.0115,-0.0042,0.4,0.4,0.011,-0.0934,0.6,0.2,0.9749,1.0056
27.11.2018,2.318788614,1.002169,1.00247,1.017519,1.019457,1.015257,1.020825,0.0071,0.5791,0.6,0.4,0.0071,0.429,0.8,0.2,1.0022,1.0415
28.11.2018,2.373551445,1.022287,1.023617,1.024504,1.026145,1.033791,1.038983,0.0106,0.7212,0.6,0.4,0.0105,0.6349,0.8,0.4,1.0449,1.0267
29.11.2018,2.359257918,0.998368,0.993978,1.020619,1.017452,1.031806,1.03331,0.0117,0.5633,0.6,0.4,0.0108,0.5836,0.6,0.4,1.0327,1.0219
30.11.2018,2.385844395,1.00793,1.011269,1.006285,1.005179,1.046733,1.048938,0.0105,0.917,0.8,0.6,0.0087,1.0567,0.8,0.6,1.0449,1.0141
03.12.2018,2.409805431,1.011257,1.010043,1.019276,1.021425,1.042548,1.041818,0.0099,0.8348,0.8,0.6,0.0083,1.0138,0.8,0.6,1.0594,0.9953
04.12.2018,2.3321615,0.96875,0.96778,0.979656,0.977499,1.007783,1.005766,0.0192,0.0598,0.6,0.6,0.0182,0.0854,0.6,0.6,1.0082,0.9769
05.12.2018,2.33474087,0.999802,1.001106,0.968558,0.968849,0.985618,0.983647,0.0158,-0.2079,0.6,0.4,0.015,-0.1924,0.4,0.4,1.0068,0.9764
06.12.2018,2.315462915,0.998242,0.991743,0.998044,0.99284,0.985493,0.981436,0.0159,-0.2347,0.6,0.4,0.015,-0.1941,0.4,0.4,0.9755,0.9598
07.12.2018,2.263846616,0.977708,0.977708,0.975989,0.969636,0.955944,0.948866,0.0153,-0.682,0.4,0.2,0.0156,-0.5762,0.2,0.2,0.9595,0.9667
10.12.2018,2.25986451,1.000763,0.998241,0.978454,0.975988,0.946024,0.937778,0.0127,-1.0073,0.2,0,0.0133,-0.8328,0.2,0,0.9471,0.9411
11.12.2018,2.264291584,0.999384,1.001959,1.000146,1.000197,0.975939,0.970898,0.009,-0.6566,0.4,0,0.0088,-0.5539,0.2,0,0.9396,0.9102
12.12.2018,2.278167163,1.006027,1.006128,1.005407,1.008099,0.982015,0.97577,0.0099,-0.4932,0.4,0.2,0.0097,-0.3724,0.4,0.2,0.9768,0.939
13.12.2018,2.280775664,0.999583,1.001145,1.005607,1.00728,0.983334,0.985019,0.01,-0.3018,0.6,0.2,0.0098,-0.3426,0.4,0.2,0.9768,0.924
14.12.2018,2.245437326,0.981641,0.984506,0.981231,0.985633,0.987289,0.991868,0.0074,-0.2208,0.6,0.2,0.0083,-0.3086,0.4,0.2,0.9697,0.9177
17.12.2018,2.193639578,0.979192,0.976932,0.961215,0.961795,0.966009,0.970695,0.0113,-0.5231,0.6,0.2,0.0107,-0.6437,0.2,0.2,0.9689,0.9167
18.12.2018,2.190074914,0.999783,0.998375,0.978979,0.975345,0.966395,0.967223,0.0109,-0.6079,0.4,0.2,0.0108,-0.6334,0.2,0.2,0.9691,0.893
19.12.2018,2.157315773,0.985191,0.985042,0.984977,0.983442,0.94638,0.946952,0.0091,-1.1877,0.2,0,0.0089,-1.2363,0,0,0.9527,0.8913
20.12.2018,2.124960351,0.984308,0.985002,0.969732,0.970269,0.931918,0.931683,0.0069,-2.0304,0,0,0.0072,-1.9463,0,0,0.9327,0.9278
21.12.2018,2.075416901,0.979347,0.976685,0.963979,0.962037,0.92974,0.924283,0.0079,-1.9799,0,0,0.0075,-1.9221,0,0,0.9099,0.9356
24.12.2018,2.018174827,0.973943,0.972419,0.953828,0.949747,0.924756,0.920013,0.0089,-1.8601,0,0,0.0086,-1.7995,0,0,0.8987,0.9446
26.12.2018,2.113856496,1.047039,1.04741,1.047039,1.04741,0.983024,0.979855,0.0304,-0.1337,0.2,0.2,0.0296,-0.1155,0.2,0.2,0.9651,0.9782
27.12.2018,2.134050167,1.0094,1.009553,1.056881,1.057416,1.008083,1.004278,0.0301,0.0283,0.4,0.4,0.0291,0.0554,0.4,0.4,0.9892,0.9956
28.12.2018,2.121209587,0.999335,0.993983,1.008729,1.003479,1.028658,1.022064,0.0274,0.1597,0.4,0.4,0.0263,0.2157,0.4,0.4,0.9982,0.9898
31.12.2018,2.142334713,1.008474,1.009959,1.007803,1.003883,1.065129,1.061522,0.0197,0.6108,0.6,0.6,0.0183,0.6935,0.6,0.6,1.0322,1.0443
02.01.2019,2.147876933,1,1.002587,1,1.002587,1.017277,1.016094,0.0065,0.4925,0.6,0.4,0.0047,0.7377,0.6,0.4,1.0642,1.0876
03.01.2019,2.103463134,0.978283,0.979322,0.978283,0.981856,0.985917,0.985668,0.0114,-0.2529,0.4,0.2,0.0111,-0.2545,0.4,0.2,0.995,1.0393
04.01.2019,2.167368447,1.033987,1.030381,1.011532,1.009075,1.020103,1.021762,0.0183,0.2364,0.6,0.4,0.0199,0.2,0.6,0.4,1.0156,1.0375
07.01.2019,2.174418897,1.007648,1.003253,1.041894,1.033733,1.019268,1.014977,0.0181,0.1647,0.6,0.2,0.0199,0.192,0.6,0.4,1.025,1.0464
08.01.2019,2.195110667,1.009722,1.009516,1.017444,1.0128,1.029177,1.024635,0.0163,0.2988,0.8,0.4,0.0179,0.3221,0.8,0.6,1.0246,1.029
09.01.2019,2.196939194,1.00534,1.000833,1.015114,1.010357,1.034672,1.022843,0.0164,0.2762,0.8,0.4,0.0177,0.3868,0.8,0.6,1.0254,1.0458
10.01.2019,2.214242287,1.004535,1.007876,1.009899,1.008716,1.062437,1.052666,0.0105,0.9847,1,0.6,0.011,1.1058,1,0.6,1.0308,1.05
11.01.2019,2.219671609,0.999851,1.002452,1.004386,1.010348,1.027363,1.024133,0.0033,1.4369,1,0.4,0.0033,1.6283,0.8,0.4,1.0552,1.0847
14.01.2019,2.204506813,0.995041,0.993168,0.994893,0.995604,1.01451,1.013838,0.0058,0.4754,0.8,0.4,0.005,0.5743,0.6,0.2,1.0171,1.0672
15.01.2019,2.240493182,1.010607,1.016324,1.005595,1.009381,1.015399,1.020675,0.0077,0.5325,0.8,0.4,0.0053,0.5807,0.6,0.2,1.0303,1.0659
16.01.2019,2.255273716,1.002684,1.006597,1.013319,1.023029,1.012717,1.026554,0.0076,0.6959,0.8,0.6,0.0051,0.4915,0.6,0.2,1.0274,1.0411
17.01.2019,2.281710034,1.007399,1.011722,1.010103,1.018396,1.015604,1.030471,0.008,0.7563,0.8,0.6,0.0055,0.5653,0.6,0.4,1.0385,1.04
18.01.2019,2.313026504,1.012809,1.013725,1.020303,1.025608,1.028766,1.042059,0.0082,1.0072,0.8,0.8,0.0063,0.8989,0.8,0.6,1.0446,1.0329
21.01.2019,2.317816782,1.000062,1.002071,1.012872,1.015825,1.033957,1.0514,0.0051,1.9665,1,0.8,0.0048,1.408,1,0.6,1.0442,1.038
22.01.2019,2.285492509,0.986005,0.986054,0.986066,0.988097,1.008786,1.020085,0.0099,0.4039,0.8,0.6,0.009,0.1944,0.8,0.4,1.0367,1.0354
23.01.2019,2.28503084,1.001655,0.999798,0.987637,0.985855,1.007751,1.013195,0.0099,0.2655,0.6,0.4,0.009,0.1717,0.8,0.4,1.0198,1.0209
24.01.2019,2.287155919,1.001785,1.00093,1.003444,1.000728,1.002136,1.002387,0.0088,0.0542,0.6,0.2,0.0085,0.05,0.8,0.2,1.0141,1.0329
25.01.2019,2.304149487,1.009002,1.00743,1.010804,1.008367,0.998369,0.996163,0.0071,-0.1082,0.6,0.2,0.0075,-0.0434,0.8,0.2,1.0098,1.024
28.01.2019,2.28257804,0.992637,0.990638,1.001573,0.997999,0.990956,0.984797,0.0076,-0.4001,0.4,0.2,0.008,-0.2265,0.6,0.2,0.9868,1.0133
29.01.2019,2.287528951,0.998543,1.002169,0.99119,0.992787,1.003557,1.000892,0.0054,0.0327,0.6,0.2,0.0053,0.1339,0.6,0.2,0.9869,1.0215
30.01.2019,2.329635497,1.01504,1.018407,1.013561,1.020616,1.016968,1.019521,0.0091,0.4275,0.8,0.4,0.0079,0.4288,0.6,0.4,1.0193,1.0431
31.01.2019,2.33651957,1.009172,1.002955,1.02435,1.021416,1.024466,1.021583,0.009,0.4774,0.8,0.4,0.0081,0.5977,0.6,0.6,1.0225,1.0418
01.02.2019,2.34387026,1.001229,1.003146,1.010412,1.00611,1.016574,1.017239,0.0088,0.3878,0.8,0.2,0.0079,0.4162,0.6,0.4,1.0247,1.0317
04.02.2019,2.367805863,1.006416,1.010212,1.007652,1.013391,1.030685,1.037339,0.0062,1.1805,1,0.4,0.0058,1.0389,0.8,0.6,1.0276,1.0243
05.02.2019,2.384131885,1.00463,1.006895,1.011075,1.017178,1.036967,1.042231,0.0057,1.4553,1,0.6,0.0047,1.5665,1,0.6,1.0444,1.0382
06.02.2019,2.380703503,0.997714,0.998562,1.002333,1.005447,1.019267,1.021922,0.0039,1.1022,0.8,0.4,0.004,0.9558,0.8,0.4,1.0407,1.0525
07.02.2019,2.359777119,0.99116,0.99121,0.988895,0.989785,1.001075,1.009955,0.0066,0.2983,0.6,0.4,0.0054,0.0396,0.6,0.2,1.0129,1.0336
08.02.2019,2.36029627,1.00062,1.00022,0.991775,0.991428,1.000467,1.007009,0.0067,0.2102,0.6,0.4,0.0054,0.0172,0.6,0.2,1.0101,1.0311
11.02.2019,2.369770499,1.000415,1.004014,1.001035,1.004235,0.994501,1.000831,0.0053,0.0311,0.6,0.2,0.0045,-0.2472,0.6,0,1.011,1.0388
12.02.2019,2.4077674,1.012806,1.016034,1.013226,1.020112,1.002595,1.009914,0.0082,0.2422,0.6,0.2,0.007,0.0738,0.6,0.2,1.0168,1.0255
13.02.2019,2.408126157,1,1.000149,1.012806,1.016185,1.004892,1.011519,0.008,0.2851,0.8,0.2,0.0069,0.1416,0.6,0.2,1.01,1.0178
14.02.2019,2.409325404,1.000796,1.000498,1.000796,1.000647,1.014661,1.020997,0.0061,0.6827,1,0.2,0.0049,0.5893,0.8,0.2,1.012,1.0197
15.02.2019,2.434943761,1.010834,1.010633,1.011638,1.011136,1.025018,1.031626,0.0062,1.0127,1,0.4,0.0056,0.8795,0.8,0.4,1.0318,1.0251
18.02.2019,2.428228186,1.000172,0.997242,1.011008,1.007846,1.024769,1.024667,0.0072,0.6809,0.8,0.4,0.0057,0.8647,0.8,0.4,1.0287,1.0316
19.02.2019,2.426802816,1.001758,0.999413,1.00193,0.996657,1.013591,1.007906,0.0047,0.338,0.6,0.2,0.0041,0.6582,0.8,0.2,1.024,1.0293
20.02.2019,2.427637636,1.002395,1.000344,1.004158,0.999757,1.016019,1.008102,0.0047,0.3473,0.6,0.2,0.0039,0.8168,1,0.2,1.0082,1.013
21.02.2019,2.419206451,0.996477,0.996527,0.998864,0.99687,1.011635,1.004101,0.0051,0.1608,0.4,0.2,0.0047,0.4903,0.8,0.2,1.0046,1.011
22.02.2019,2.435025642,1.006337,1.006539,1.002792,1.003043,1.007135,1.000033,0.0035,0.0019,0.4,0.2,0.0032,0.4445,0.8,0.2,1.0106,1.005
25.02.2019,2.439433038,1.001509,1.00181,1.007856,1.00836,1.008481,1.004614,0.0033,0.2796,0.6,0.2,0.0031,0.5384,0.8,0.2,1.0018,1.0028
26.02.2019,2.439159822,0.999238,0.999888,1.000746,1.001697,1.005944,1.005091,0.0033,0.3121,0.6,0.2,0.0033,0.3607,0.6,0.2,1.0045,1.0032
27.02.2019,2.434640058,1.000346,0.998147,0.999583,0.998034,1.003888,1.002883,0.0035,0.1665,0.4,0.2,0.0032,0.2396,0.6,0.2,1.0032,1.0066
28.02.2019,2.421529522,0.997011,0.994615,0.997356,0.992772,1.004426,1.000959,0.004,0.0485,0.4,0.2,0.0031,0.2848,0.6,0.2,0.9974,1.0004
01.03.2019,2.441855841,1.006524,1.008394,1.003516,1.002964,1.004612,1.002804,0.0046,0.1225,0.4,0.2,0.0032,0.2906,0.6,0.2,1.0093,1
04.03.2019,2.436212712,0.995843,0.997689,1.002341,1.006064,0.998929,0.998679,0.0046,-0.0569,0.2,0.2,0.0037,-0.0576,0.4,0.2,1.0004,0.9909
05.03.2019,2.442827029,0.998968,1.002715,0.994816,1.000398,0.998659,1.001503,0.0048,0.0626,0.4,0.2,0.0037,-0.0719,0.4,0.2,1.0013,1.0074
06.03.2019,2.428800316,0.993565,0.994258,0.99254,0.996957,0.99189,0.997601,0.0054,-0.0895,0.4,0.2,0.0044,-0.3673,0.2,0.2,0.9957,1.0081
07.03.2019,2.419400859,0.992326,0.99613,0.98594,0.99041,0.987228,0.99912,0.0051,-0.0344,0.4,0.2,0.0051,-0.5063,0.2,0.2,0.9937,1.0137
08.03.2019,2.413066868,0.997827,0.997382,0.99017,0.993522,0.978698,0.98821,0.0028,-0.8425,0.2,0,0.0025,-1.721,0,0,0.9965,1.0184
11.03.2019,2.457662757,1.015107,1.018481,1.012902,1.015815,0.99763,1.008805,0.0088,0.1993,0.4,0.2,0.0082,-0.0581,0.2,0.2,1.0064,1.0131
12.03.2019,2.45900464,1.003722,1.000546,1.018885,1.019037,1.002378,1.006622,0.0088,0.1501,0.4,0.2,0.0083,0.0571,0.4,0.2,1.0093,1.0171
13.03.2019,2.468102958,1.006897,1.0037,1.010645,1.004247,1.015828,1.016182,0.0081,0.3991,0.6,0.2,0.0078,0.4042,0.6,0.4,1.0103,1.0139
14.03.2019,2.466286434,0.999513,0.999264,1.006406,1.002961,1.023185,1.019379,0.0076,0.5069,0.6,0.2,0.0061,0.7489,0.6,0.4,1.0154,1.014
15.03.2019,2.473860399,1.004722,1.003071,1.004233,1.002333,1.030255,1.025194,0.0069,0.7202,0.8,0.2,0.0052,1.1608,0.8,0.4,1.0225,1.0236
18.03.2019,2.477912583,1.004091,1.001638,1.008833,1.004715,1.019075,1.00824,0.0016,1.0135,0.8,0,0.0024,1.5746,0.8,0.2,1.0268,1.0084
19.03.2019,2.4768,0.99975,0.999551,1.003841,1.001188,1.015042,1.007237,0.0018,0.804,0.6,0,0.0029,1.0311,0.6,0.2,1.0077,0.987
20.03.2019,2.463038899,0.996986,0.994444,0.996737,0.993997,1.005051,0.997949,0.0029,-0.1402,0.4,0,0.0029,0.3426,0.4,0,1.0016,0.9957
21.03.2019,2.476588076,1.010719,1.005501,1.007673,0.999915,1.01632,1.004178,0.0037,0.2231,0.6,0.2,0.0047,0.6909,0.6,0.2,1.0034,0.9879
22.03.2019,2.433483061,0.981161,0.982595,0.991679,0.988001,0.992487,0.983679,0.0079,-0.4146,0.4,0.2,0.0098,-0.153,0.4,0.2,0.9866,0.9931
25.03.2019,2.42578352,0.998796,0.996836,0.97998,0.979486,0.987253,0.978963,0.0076,-0.5616,0.2,0.2,0.0095,-0.2705,0.2,0.2,0.9805,0.9971
26.03.2019,2.448598014,1.007374,1.009405,1.006161,1.006211,0.99478,0.988614,0.0094,-0.2446,0.4,0.4,0.0103,-0.1016,0.4,0.4,0.9881,1.0084
27.03.2019,2.438409398,0.995188,0.995839,1.002527,1.005205,0.992987,0.990001,0.0093,-0.2166,0.4,0.4,0.0104,-0.1354,0.4,0.4,0.9845,1.0102
28.03.2019,2.44927495,1.003901,1.004456,0.99907,1.000276,0.986288,0.988971,0.0091,-0.2432,0.4,0.2,0.0091,-0.3037,0.4,0.2,0.9944,1.0167
29.03.2019,2.46674073,1.006372,1.007131,1.010298,1.011618,1.011631,1.013666,0.0055,0.4978,0.6,0.4,0.0046,0.4988,0.6,0.4,0.996,1.0156
01.04.2019,2.498968698,1.01144,1.013065,1.017885,1.020288,1.024437,1.030169,0.0058,1.0273,0.8,0.6,0.0054,0.8946,0.8,0.6,1.0269,1.0391
02.04.2019,2.50218487,1.000134,1.001287,1.011576,1.014369,1.017075,1.021885,0.0058,0.7542,0.8,0.4,0.0055,0.6156,0.8,0.4,1.0314,1.0428
03.04.2019,2.504329243,1.002664,1.000857,1.002799,1.002145,1.024715,1.027033,0.0045,1.195,1,0.4,0.0038,1.2754,1,0.4,1.0227,1.0286
04.04.2019,2.515378343,1.001498,1.004412,1.004166,1.005272,1.022263,1.026988,0.0045,1.1926,1,0.4,0.0041,1.0827,1,0.4,1.0315,1.0393
05.04.2019,2.52881801,1.00479,1.005343,1.006295,1.009778,1.020655,1.025164,0.0044,1.1345,1,0.2,0.004,1.0314,1,0.2,1.0324,1.0347
08.04.2019,2.529849768,1.00161,1.000408,1.006408,1.005753,1.010736,1.012357,0.002,1.2214,1,0,0.0015,1.3795,1,0,1.0255,1.0324
09.04.2019,2.51869819,0.994398,0.995592,0.995999,0.995999,1.004939,1.006599,0.0035,0.3813,0.8,0,0.0035,0.2815,0.8,0,1.0078,1.0209
10.04.2019,2.5343116,1.004041,1.006199,0.998416,1.001764,1.006319,1.011972,0.0039,0.6055,0.8,0.2,0.0037,0.3432,0.8,0,1.0128,1.0232
11.04.2019,2.534395232,0.999783,1.000033,1.003823,1.006231,1.004595,1.00756,0.0039,0.389,0.8,0.2,0.0037,0.2469,0.6,0,1.012,1.0227
12.04.2019,2.546730134,1.006473,1.004867,1.006255,1.0049,1.006278,1.007083,0.0038,0.3732,0.8,0.2,0.0041,0.305,0.6,0.2,1.0124,1.0244
15.04.2019,2.551416117,0.999643,1.00184,1.006114,1.006716,1.004302,1.008524,0.0038,0.4529,0.8,0.2,0.0041,0.2071,0.4,0.2,1.0089,1.0189
16.04.2019,2.560346074,1.00026,1.0035,0.999903,1.005346,1.010223,1.016535,0.0022,1.5088,1,0.2,0.0027,0.7419,0.6,0.2,1.012,1.0219
17.04.2019,2.561267798,0.99798,1.00036,0.99824,1.003861,1.004125,1.010636,0.0018,1.1492,1,0,0.0029,0.2815,0.4,0.2,1.0169,1.0408
18.04.2019,2.576840306,1.001514,1.00608,0.999491,1.006442,1.005864,1.016748,0.002,1.6236,1,0.2,0.0029,0.4057,0.6,0.2,1.0167,1.0281
22.04.2019,2.585397993,1.001098,1.003321,1.001098,1.003321,1.000849,1.013319,0.002,1.308,0.8,0.2,0.0014,0.1243,0.6,0,1.0151,1.0288
23.04.2019,2.621668541,1.008518,1.014029,1.009626,1.017396,1.009113,1.02395,0.0051,0.933,0.8,0.4,0.0039,0.4713,0.6,0.2,1.0275,1.0285
24.04.2019,2.605778608,0.997455,0.993939,1.005952,1.007883,1.008582,1.017378,0.0072,0.4809,0.6,0.4,0.004,0.4273,0.6,0.2,1.0177,1.0249
25.04.2019,2.610575847,0.999239,1.001841,0.996696,0.995769,1.00629,1.013091,0.0072,0.364,0.6,0.2,0.0042,0.2981,0.4,0.2,1.0192,1.013
26.04.2019,2.620219314,1.004728,1.003694,1.003964,1.005542,1.011048,1.016834,0.0064,0.5223,0.8,0.2,0.004,0.5541,0.6,0.2,1.0168,1.0089
29.04.2019,2.624136542,1.001102,1.001495,1.005835,1.005194,1.011052,1.014983,0.0064,0.4621,0.8,0.2,0.004,0.5543,0.6,0.2,1.0183,1.0174
30.04.2019,2.624270373,1.000787,1.000051,1.00189,1.001546,1.003301,1.000993,0.0033,0.0594,0.8,0,0.0024,0.2735,0.6,0,1.015,1.0103
01.05.2019,2.59475258,0.992795,0.988752,0.993576,0.988802,0.998614,0.995768,0.0053,-0.1589,0.8,0,0.0039,-0.071,0.6,0,0.9897,0.9839
02.05.2019,2.599970627,0.997734,1.002011,0.990546,0.99074,0.99711,0.995937,0.0054,-0.152,0.8,0,0.004,-0.145,0.6,0,0.9977,0.9849
03.05.2019,2.62188318,1.009915,1.008428,1.007627,1.010456,1.002257,1.000635,0.0064,0.0199,0.8,0.2,0.0056,0.0807,0.6,0.2,1.0043,0.9758
06.05.2019,2.612255625,0.995839,0.996328,1.005712,1.004726,0.996988,0.995473,0.0065,-0.1396,0.6,0.2,0.0059,-0.103,0.4,0.2,0.9969,0.9734
07.05.2019,2.579699083,0.983817,0.987537,0.979723,0.983911,0.980082,0.983016,0.0079,-0.4323,0.4,0.2,0.0084,-0.4763,0.2,0.2,0.983,0.9445
08.05.2019,2.566452328,0.998676,0.994865,0.982514,0.982466,0.985888,0.989094,0.007,-0.3118,0.4,0.2,0.0083,-0.3417,0.2,0.2,0.9779,0.9545
09.05.2019,2.547578638,0.997004,0.992646,0.995684,0.98755,0.985166,0.97985,0.0069,-0.588,0.2,0.2,0.0083,-0.3594,0.2,0.2,0.9818,0.9713
10.05.2019,2.550691779,1.003896,1.001222,1.000889,0.99386,0.979295,0.972848,0.0045,-1.2241,0.2,0,0.0066,-0.6311,0.2,0,0.981,0.9792
13.05.2019,2.478739314,0.976379,0.971791,0.980183,0.972979,0.960159,0.94889,0.0099,-1.0506,0.2,0,0.0102,-0.7925,0.2,0,0.9454,0.967
14.05.2019,2.504991642,1.008336,1.010591,0.984518,0.982083,0.984088,0.971042,0.0128,-0.4568,0.4,0.2,0.011,-0.2914,0.4,0.2,0.9589,0.9615
15.05.2019,2.520412371,1.006106,1.006156,1.014493,1.016812,0.99141,0.982062,0.0137,-0.2636,0.6,0.4,0.0116,-0.1484,0.6,0.4,0.977,0.9827
