Date,_Ones,Ref 1D Twr,Loc 1D Twr,Ref 2BD AvgTwr,Loc 2BD AvgTwr,Ref 7D AvgTwr,Loc 7D AvgTwr,Ref 7D Vol,Ref 7D Sharpe,Ref 7D PosPercent,Ref 7D VeryPosPercent,Loc 7D Vol,Loc 7D Sharpe,Loc 7D PosPercent,Loc 7D VeryPosPercent,Bch Ref Next1BD IsTwrPositive,Bch Ref Next1BD IsTwrVeryPositive
2014-09-01,1,0.003368,-0.000126,0.003953,0.001739,0.001728,0.000789,0.002100,0.839200,0.600000,0.000000,0.001700,0.476500,0.600000,0.000000,0,0
2014-09-02,1,-0.000085,-0.000791,0.001640,-0.000458,0.001333,0.000395,0.002200,0.612200,0.400000,0.000000,0.001700,0.225700,0.400000,0.000000,0,0
2014-09-03,1,-0.000931,-0.00017,-0.000508,-0.000481,0.001271,0.000223,0.002200,0.568600,0.400000,0.000000,0.001800,0.127000,0.200000,0.000000,1,1
2014-09-04,1,0.010767,-0.001564,0.004901,-0.000867,0.003523,0.000190,0.004200,0.847600,0.600000,0.200000,0.001800,0.106200,0.200000,0.000000,1,0
2014-09-05,1,0.004619,0.004349,0.007688,0.001388,0.003539,0.000338,0.004200,0.850600,0.600000,0.200000,0.002100,0.162900,0.200000,0.000000,0,0
2014-09-08,1,-0.001993,-0.00301,0.001308,0.000662,0.002464,-0.000240,0.004700,0.521900,0.400000,0.200000,0.002500,-0.096900,0.200000,0.000000,0,0
2014-09-09,1,-0.003623,-0.006609,-0.002808,-0.004812,0.001754,-0.001407,0.005300,0.331900,0.400000,0.200000,0.003600,-0.392400,0.200000,0.000000,1,1
2014-09-10,1,0.00682,0.00333,0.001585,-0.001652,0.003303,-0.000709,0.005400,0.611700,0.600000,0.400000,0.004100,-0.174300,0.400000,0.000000,0,0
2014-09-11,1,-0.001776,0.001214,0.002513,0.002272,0.000801,-0.000154,0.004100,0.194400,0.400000,0.200000,0.004100,-0.037500,0.600000,0.000000,0,0
2014-09-12,1,-0.00565,-0.006022,-0.003715,-0.002410,-0.001253,-0.002227,0.004300,-0.293900,0.200000,0.200000,0.003900,-0.567800,0.400000,0.000000,0,0
2014-09-15,1,-0.000992,-0.00142,-0.003324,-0.003723,-0.001053,-0.001909,0.004200,-0.247900,0.200000,0.200000,0.003900,-0.488200,0.400000,0.000000,1,1
2014-09-16,1,0.005913,0.007313,0.002454,0.002937,0.000852,0.000873,0.004800,0.178500,0.400000,0.400000,0.004500,0.194800,0.600000,0.200000,1,0
2014-09-17,1,0.001863,0.001434,0.003886,0.004369,-0.000136,0.000495,0.003900,-0.035200,0.400000,0.200000,0.004300,0.114100,0.600000,0.200000,1,0
2014-09-18,1,0.003712,0.004464,0.002787,0.002948,0.000961,0.001143,0.004000,0.239700,0.600000,0.200000,0.004600,0.247000,0.600000,0.200000,1,0
2014-09-19,1,0.005016,-0.001505,0.004364,0.001475,0.003099,0.002052,0.002500,1.260400,0.800000,0.200000,0.003400,0.599300,0.600000,0.200000,0,0
2014-09-22,1,-0.007173,-0.008808,-0.001097,-0.005163,0.001855,0.000564,0.004700,0.393000,0.800000,0.200000,0.005500,0.101800,0.600000,0.200000,0,0
2014-09-23,1,-0.009003,-0.005517,-0.008088,-0.007164,-0.001134,-0.001998,0.005800,-0.195200,0.600000,0.000000,0.004700,-0.421000,0.400000,0.000000,1,1
2014-09-24,1,0.012576,0.006889,0.001729,0.000666,0.000993,-0.000913,0.008100,0.123300,0.600000,0.200000,0.005900,-0.154900,0.400000,0.200000,0,0
2014-09-25,1,-0.012667,-0.016004,-0.000125,-0.004623,-0.002295,-0.005018,0.009500,-0.241700,0.400000,0.200000,0.007600,-0.659600,0.200000,0.200000,1,1
2014-09-26,1,0.012614,0.008407,-0.000106,-0.003873,-0.000791,-0.003050,0.011000,-0.071800,0.400000,0.400000,0.009300,-0.326300,0.400000,0.400000,0,0
2014-09-29,1,-0.002641,-0.002694,0.004958,0.002842,0.000120,-0.001823,0.010600,0.011200,0.400000,0.400000,0.008900,-0.204900,0.400000,0.400000,1,0
2014-09-30,1,0.002029,-0.0029,-0.000309,-0.002797,0.002336,-0.001299,0.009600,0.243500,0.600000,0.400000,0.008700,-0.148600,0.400000,0.400000,0,0
2014-10-01,1,-0.010442,-0.013076,-0.004226,-0.008001,-0.002263,-0.005291,0.009100,-0.248400,0.400000,0.200000,0.008700,-0.610500,0.200000,0.200000,0,0
2014-10-02,1,-0.003492,0.000162,-0.006973,-0.006479,-0.000415,-0.002044,0.007600,-0.054500,0.400000,0.200000,0.006900,-0.296900,0.400000,0.200000,1,1
2014-10-03,1,0.022788,0.009776,0.009562,0.004957,0.001585,-0.001773,0.011300,0.140300,0.400000,0.200000,0.007300,-0.242600,0.400000,0.200000,0,0
2014-10-06,1,-0.003275,-0.001053,0.009672,0.004347,0.001458,-0.001445,0.011300,0.128500,0.400000,0.200000,0.007300,-0.198100,0.400000,0.200000,0,0
2014-10-07,1,-0.019197,-0.014755,-0.011268,-0.007928,-0.002822,-0.003831,0.014000,-0.201300,0.200000,0.200000,0.009100,-0.421200,0.400000,0.200000,1,1
2014-10-08,1,0.011846,0.01645,-0.003796,0.000726,0.001631,0.002060,0.014400,0.113300,0.400000,0.400000,0.010600,0.194200,0.600000,0.400000,0,0
2014-10-09,1,-0.024086,-0.019728,-0.006282,-0.001803,-0.002544,-0.001958,0.017800,-0.142600,0.400000,0.400000,0.013800,-0.141500,0.400000,0.400000,0,0
2014-10-10,1,-0.006084,-0.012672,-0.015126,-0.016206,-0.008240,-0.006435,0.012700,-0.649900,0.200000,0.200000,0.012900,-0.497200,0.200000,0.200000,0,0
2014-10-13,1,-0.021467,-0.015662,-0.013806,-0.014168,-0.011887,-0.009358,0.013300,-0.890500,0.200000,0.200000,0.013100,-0.716300,0.200000,0.200000,1,0
2014-10-14,1,0.001095,0.000307,-0.010250,-0.007710,-0.007832,-0.006348,0.013600,-0.577400,0.400000,0.200000,0.013200,-0.481300,0.400000,0.200000,0,0
2014-10-15,1,-0.015638,-0.008303,-0.007307,-0.004008,-0.013281,-0.011235,0.009500,-1.403500,0.200000,0.000000,0.006900,-1.636800,0.200000,0.000000,0,0
2014-10-16,1,-0.000203,0.001809,-0.007951,-0.003260,-0.008499,-0.006928,0.008800,-0.967500,0.200000,0.000000,0.006900,-1.000400,0.400000,0.000000,1,1
2014-10-17,1,0.014601,0.012992,0.007172,0.007385,-0.004405,-0.001819,0.012900,-0.342700,0.400000,0.200000,0.009700,-0.187400,0.600000,0.200000,1,1
2014-10-20,1,0.006972,0.008946,0.010779,0.010967,0.001315,0.003123,0.010000,0.131800,0.600000,0.400000,0.007400,0.423800,0.800000,0.400000,1,1
2014-10-21,1,0.023978,0.019818,0.015439,0.014368,0.005852,0.007006,0.013500,0.435000,0.600000,0.600000,0.009600,0.726400,0.800000,0.600000,0,0
2014-10-22,1,-0.003331,-0.008197,0.010231,0.005713,0.008354,0.007027,0.009900,0.839800,0.600000,0.600000,0.009600,0.731200,0.800000,0.600000,1,1
2014-10-23,1,0.013822,0.012122,0.005209,0.001911,0.011168,0.009092,0.009100,1.232100,0.800000,0.800000,0.009400,0.971000,0.800000,0.800000,1,0
2014-10-24,1,0.005085,0.007037,0.009444,0.009576,0.009264,0.007903,0.009200,1.012400,0.800000,0.600000,0.009200,0.861500,0.800000,0.800000,0,0
2014-10-27,1,-0.00591,-0.002031,-0.000428,0.002493,0.006668,0.005700,0.011100,0.603000,0.600000,0.400000,0.010000,0.572800,0.600000,0.600000,1,1
2014-10-28,1,0.010031,0.012326,0.002029,0.005121,0.003911,0.004218,0.007600,0.517100,0.600000,0.400000,0.008100,0.519800,0.600000,0.600000,0,0
2014-10-29,1,-0.003059,-0.001793,0.003465,0.005242,0.003966,0.005512,0.007500,0.528000,0.600000,0.400000,0.006400,0.865700,0.600000,0.600000,1,1
2014-10-30,1,0.016066,0.00527,0.006458,0.001732,0.004410,0.004147,0.008100,0.542700,0.600000,0.400000,0.005500,0.757200,0.600000,0.400000,1,1
2014-10-31,1,0.018935,0.011312,0.017500,0.008287,0.007163,0.004998,0.010000,0.715300,0.600000,0.600000,0.006200,0.812600,0.600000,0.400000,1,0
2014-11-03,1,0.002756,-0.000773,0.010813,0.005251,0.008913,0.005251,0.008200,1.090400,0.800000,0.600000,0.005900,0.893500,0.600000,0.400000,0,0
2014-11-04,1,-0.011844,-0.004318,-0.004570,-0.002547,0.004504,0.001924,0.011600,0.389300,0.600000,0.400000,0.005600,0.340700,0.400000,0.200000,1,1
2014-11-05,1,0.011891,0.006118,-0.000047,0.000886,0.007499,0.003507,0.011100,0.673400,0.800000,0.600000,0.005500,0.639400,0.600000,0.400000,1,1
2014-11-06,1,0.008344,0.003815,0.010116,0.004966,0.005963,0.003216,0.010400,0.575700,0.800000,0.600000,0.005400,0.593100,0.600000,0.400000,1,0
2014-11-07,1,0.002573,0.00159,0.005454,0.002702,0.002711,0.001280,0.008100,0.334800,0.800000,0.400000,0.003600,0.353600,0.600000,0.200000,1,0
2014-11-10,1,0.000083,0.003136,0.001327,0.002363,0.002176,0.002062,0.008200,0.266400,0.800000,0.400000,0.003500,0.587400,0.800000,0.200000,1,0
2014-11-11,1,0.002682,0.00087,0.001382,0.002002,0.005105,0.003104,0.004300,1.177100,1.000000,0.400000,0.001800,1.689500,1.000000,0.200000,0,0
2014-11-12,1,-0.00458,0.000327,-0.000956,0.000598,0.001812,0.001947,0.004200,0.432200,0.800000,0.200000,0.001300,1.466200,1.000000,0.000000,1,0
2014-11-13,1,0.000056,-0.000152,-0.002265,0.000088,0.000159,0.001154,0.002600,0.060400,0.800000,0.000000,0.001100,1.005000,0.800000,0.000000,0,0
2014-11-14,1,-0.000124,0.000811,-0.000034,0.000329,-0.000380,0.000998,0.002300,-0.161900,0.600000,0.000000,0.001100,0.882200,0.800000,0.000000,1,0
2014-11-17,1,0.002524,0.000705,0.001199,0.000758,0.000108,0.000512,0.002600,0.041100,0.600000,0.000000,0.000400,1.340700,0.800000,0.000000,0,0
2014-11-18,1,-0.00071,0.005441,0.000906,0.003070,-0.000570,0.001424,0.002300,-0.248500,0.400000,0.000000,0.002000,0.699800,0.800000,0.000000,0,0
2014-11-19,1,-0.001295,-0.001451,-0.001003,0.001989,0.000089,0.001068,0.001300,0.068300,0.400000,0.000000,0.002300,0.458300,0.600000,0.000000,1,0
2014-11-20,1,0.001907,0.002691,0.000305,0.000618,0.000459,0.001637,0.001500,0.307600,0.400000,0.000000,0.002300,0.708600,0.800000,0.000000,1,1
2014-11-21,1,0.016625,0.005655,0.009239,0.004172,0.003789,0.002604,0.006600,0.576400,0.600000,0.200000,0.002700,0.952100,0.800000,0.200000,1,0
2014-11-24,1,0.000662,0.002059,0.008612,0.003855,0.003416,0.002875,0.006700,0.510800,0.600000,0.200000,0.002600,1.107200,0.800000,0.200000,0,0
2014-11-25,1,-0.004064,-0.000499,-0.001704,0.000779,0.002741,0.001688,0.007200,0.379800,0.600000,0.200000,0.002500,0.672300,0.600000,0.200000,0,0
2014-11-26,1,-0.001349,0.002762,-0.002708,0.001130,0.002730,0.002532,0.007200,0.378000,0.600000,0.200000,0.002000,1.290600,0.800000,0.200000,1,0
2014-11-27,1,0.002436,-0.001,0.000542,0.000879,0.002836,0.001792,0.007200,0.393200,0.600000,0.200000,0.002400,0.744600,0.600000,0.200000,0,0
2014-11-28,1,-0.003325,-0.003894,-0.000449,-0.002448,-0.001131,-0.000117,0.002400,-0.466400,0.400000,0.000000,0.002400,-0.049300,0.400000,0.000000,0,0
2014-12-01,1,-0.006634,-0.007098,-0.004981,-0.005497,-0.002592,-0.001951,0.003000,-0.855800,0.200000,0.000000,0.003300,-0.585700,0.200000,0.000000,1,1
2014-12-02,1,0.013295,0.005886,0.003281,-0.000627,0.000861,-0.000679,0.006900,0.125400,0.400000,0.200000,0.004600,-0.147100,0.400000,0.200000,1,1
2014-12-03,1,0.010367,0.004676,0.011830,0.005281,0.003198,-0.000298,0.007700,0.417700,0.600000,0.400000,0.005000,-0.060200,0.400000,0.200000,0,0
2014-12-04,1,-0.012428,-0.002468,-0.001096,0.001098,0.000206,-0.000592,0.009900,0.020700,0.400000,0.400000,0.005000,-0.117700,0.400000,0.200000,1,1
2014-12-05,1,0.012414,0.001127,-0.000084,-0.000672,0.003345,0.000413,0.010800,0.310900,0.600000,0.600000,0.004800,0.086800,0.600000,0.200000,0,0
2014-12-08,1,-0.008222,-0.008628,0.002043,-0.003762,0.003024,0.000105,0.011100,0.273100,0.600000,0.600000,0.005300,0.019900,0.600000,0.200000,0,0
2014-12-09,1,-0.010498,0.000343,-0.009361,-0.004153,-0.001731,-0.001000,0.010800,-0.160800,0.400000,0.400000,0.004400,-0.224800,0.600000,0.000000,0,0
2014-12-10,1,-0.015726,-0.017148,-0.013116,-0.008441,-0.006942,-0.005378,0.010000,-0.696800,0.200000,0.200000,0.006800,-0.788500,0.400000,0.000000,1,1
2014-12-11,1,0.005589,0.004294,-0.005125,-0.006485,-0.003344,-0.004034,0.010500,-0.317000,0.400000,0.400000,0.007900,-0.513700,0.600000,0.000000,0,0
2014-12-12,1,-0.022229,-0.015736,-0.008417,-0.005772,-0.010260,-0.007412,0.009300,-1.108300,0.200000,0.200000,0.008500,-0.870200,0.400000,0.000000,0,0
2014-12-15,1,-0.003477,-0.006672,-0.012898,-0.011214,-0.009315,-0.007020,0.009600,-0.965400,0.200000,0.200000,0.008500,-0.826400,0.400000,0.000000,0,0
2014-12-16,1,-0.014319,-0.007337,-0.008913,-0.007005,-0.010081,-0.008550,0.009900,-1.022000,0.200000,0.200000,0.007700,-1.112100,0.200000,0.000000,1,1
2014-12-17,1,0.03031,0.020899,0.007748,0.006682,-0.000990,-0.000990,0.018200,-0.054400,0.400000,0.400000,0.012600,-0.078400,0.400000,0.200000,1,1
2014-12-18,1,0.035845,0.023486,0.033074,0.022192,0.004951,0.002799,0.023600,0.210000,0.400000,0.400000,0.016100,0.174200,0.400000,0.400000,1,0
2014-12-19,1,0.005469,0.005008,0.020544,0.014205,0.010581,0.006991,0.019300,0.547000,0.600000,0.400000,0.013100,0.532600,0.600000,0.400000,1,0
2014-12-22,1,0.0034,0.003196,0.004434,0.004101,0.011972,0.008984,0.018500,0.646800,0.800000,0.400000,0.011600,0.777300,0.800000,0.400000,1,1
2014-12-23,1,0.008839,0.002555,0.006116,0.002875,0.016683,0.010987,0.013500,1.232200,1.000000,0.600000,0.009200,1.195900,1.000000,0.400000,0,0
2014-12-24,1,-0.001034,-0.000072,0.003890,0.001241,0.010420,0.006799,0.013100,0.797400,0.800000,0.400000,0.008500,0.801500,0.800000,0.200000,0,0
2014-12-26,1,0.004944,0.003216,0.002469,0.001607,0.003224,0.001778,0.003500,0.911800,0.600000,0.200000,0.001400,1.315400,0.600000,0.000000,1,0
2014-12-29,1,0.000619,0.001125,0.002779,0.002170,0.002667,0.001364,0.003900,0.692400,0.600000,0.200000,0.001300,1.070300,0.600000,0.000000,0,0
2014-12-30,1,-0.003732,-0.004639,-0.001559,-0.001761,0.000156,-0.000077,0.003100,0.049400,0.400000,0.000000,0.002900,-0.026800,0.400000,0.000000,0,0
2014-12-31,1,-0.004317,-0.009428,-0.004024,-0.007036,-0.000503,-0.001955,0.003700,-0.134500,0.400000,0.000000,0.005000,-0.394300,0.400000,0.000000,0,0
2015-01-02,1,0.005245,-0.000289,0.002619,-0.000144,-0.000443,-0.002654,0.003800,-0.115100,0.400000,0.000000,0.004100,-0.643600,0.200000,0.000000,0,0
2015-01-05,1,-0.011906,-0.019121,-0.003367,-0.009750,-0.002958,-0.006721,0.006100,-0.486700,0.200000,0.000000,0.007000,-0.960300,0.000000,0.000000,0,0
2015-01-06,1,-0.007809,-0.00904,-0.009860,-0.014094,-0.003775,-0.007601,0.006300,-0.595800,0.200000,0.000000,0.006700,-1.140600,0.000000,0.000000,1,1
2015-01-07,1,0.020755,0.010974,0.006372,0.000917,0.001192,-0.003546,0.012800,0.093400,0.400000,0.200000,0.011100,-0.319900,0.200000,0.200000,1,1
2015-01-08,1,0.018844,0.017744,0.019799,0.014353,0.004937,-0.000035,0.013300,0.370100,0.600000,0.400000,0.013300,-0.002600,0.400000,0.400000,0,0
2015-01-09,1,-0.012071,-0.008322,0.003268,0.004626,0.001451,-0.001647,0.015000,0.096900,0.400000,0.400000,0.013700,-0.120100,0.400000,0.400000,0,0
2015-01-12,1,-0.006958,-0.008424,-0.009518,-0.008373,0.002452,0.000521,0.014200,0.172700,0.400000,0.400000,0.011400,0.045500,0.400000,0.400000,1,0
2015-01-13,1,0.000604,-0.002488,-0.003184,-0.005460,0.004146,0.001841,0.013300,0.310700,0.600000,0.400000,0.010600,0.173400,0.400000,0.400000,0,0
2015-01-14,1,-0.006498,-0.00601,-0.002953,-0.004250,-0.001274,-0.001548,0.010800,-0.117800,0.400000,0.200000,0.009900,-0.157000,0.200000,0.200000,0,0
2015-01-15,1,-0.115773,-0.008813,-0.062726,-0.007413,-0.029182,-0.006814,0.044000,-0.663200,0.200000,0.000000,0.002400,-2.867900,0.000000,0.000000,0,0
2015-01-16,1,-0.048559,0.013492,-0.082781,0.002277,-0.036462,-0.002483,0.043800,-0.833300,0.200000,0.000000,0.008300,-0.299800,0.200000,0.200000,1,1
2015-01-19,1,0.025609,0.000059,-0.012171,0.006753,-0.030223,-0.000782,0.049600,-0.609900,0.400000,0.200000,0.007700,-0.101100,0.400000,0.200000,1,0
2015-01-20,1,0.003464,0.00072,0.014476,0.000390,-0.029669,-0.000140,0.049900,-0.594500,0.400000,0.200000,0.007700,-0.018200,0.600000,0.200000,0,0
2015-01-21,1,-0.013204,0.004948,-0.004905,0.002832,-0.030983,0.002055,0.049400,-0.627400,0.400000,0.200000,0.007300,0.283300,0.800000,0.200000,1,1
2015-01-22,1,0.025171,0.014865,0.005800,0.009894,-0.001891,0.006797,0.027600,-0.068400,0.600000,0.400000,0.006300,1.086600,1.000000,0.400000,1,0
2015-01-23,1,0.002718,-0.005168,0.013882,0.004798,0.008642,0.003062,0.014800,0.582600,0.800000,0.400000,0.006700,0.456400,0.800000,0.200000,1,1
2015-01-26,1,0.026729,0.003005,0.014652,-0.001090,0.008862,0.003653,0.015100,0.587200,0.800000,0.400000,0.006500,0.558000,0.800000,0.200000,0,0
2015-01-27,1,-0.006597,-0.01166,0.009928,-0.004354,0.006831,0.001157,0.016300,0.418700,0.600000,0.400000,0.009100,0.127800,0.600000,0.200000,0,0
2015-01-28,1,-0.011555,-0.014176,-0.009079,-0.012919,0.007167,-0.002683,0.015900,0.450400,0.600000,0.400000,0.010600,-0.253700,0.400000,0.200000,1,1
2015-01-29,1,0.023122,0.00803,0.005634,-0.003135,0.006765,-0.004030,0.015500,0.437300,0.600000,0.400000,0.008500,-0.476600,0.400000,0.200000,0,0
2015-01-30,1,-0.010738,-0.012297,0.006050,-0.002185,0.004048,-0.005461,0.017100,0.237400,0.400000,0.400000,0.009100,-0.599600,0.400000,0.200000,1,1
2015-02-02,1,0.018366,0.013464,0.003709,0.000501,0.002407,-0.003395,0.015100,0.159900,0.400000,0.400000,0.011600,-0.291500,0.400000,0.400000,1,1
2015-02-03,1,0.014447,0.014941,0.016405,0.014202,0.006619,0.001912,0.014900,0.445600,0.600000,0.600000,0.012700,0.151100,0.600000,0.600000,0,0
2015-02-04,1,-0.002948,-0.004349,0.005712,0.005250,0.008365,0.003902,0.013000,0.642500,0.600000,0.600000,0.010600,0.368400,0.600000,0.600000,1,1
2015-02-05,1,0.011115,0.011443,0.004059,0.003516,0.005988,0.004581,0.011100,0.541800,0.600000,0.600000,0.010900,0.418900,0.600000,0.600000,0,0
2015-02-06,1,-0.003358,-0.003358,0.003852,0.004015,0.007484,0.006393,0.009000,0.830100,0.600000,0.600000,0.008500,0.754400,0.600000,0.600000,0,0
2015-02-09,1,-0.003645,-0.003645,-0.003502,-0.003502,0.003091,0.002971,0.008000,0.388300,0.400000,0.400000,0.008400,0.353900,0.400000,0.400000,1,1
2015-02-10,1,0.010778,0.009905,0.003540,0.003107,0.002364,0.001974,0.007000,0.338100,0.400000,0.400000,0.007100,0.277700,0.400000,0.400000,1,0
2015-02-11,1,0.000603,-0.000045,0.005677,0.004917,0.003077,0.002839,0.006600,0.467400,0.600000,0.400000,0.006500,0.435200,0.400000,0.400000,1,1
2015-02-12,1,0.012544,0.010308,0.006556,0.005118,0.003360,0.002613,0.006900,0.483800,0.600000,0.400000,0.006200,0.419300,0.400000,0.400000,1,1
2015-02-13,1,0.007029,0.004649,0.009783,0.007475,0.005443,0.004219,0.006100,0.889000,0.800000,0.600000,0.005500,0.771300,0.600000,0.400000,0,0
2015-02-16,1,-0.001432,-0.000143,0.002790,0.002250,0.005889,0.004924,0.005500,1.071500,0.800000,0.600000,0.004600,1.078500,0.600000,0.400000,1,1
2015-02-17,1,0.007252,0.00197,0.002900,0.000913,0.005187,0.003340,0.005000,1.030700,0.800000,0.600000,0.003900,0.858200,0.600000,0.200000,1,1
2015-02-18,1,0.009267,-0.00052,0.008259,0.000724,0.006921,0.003245,0.004600,1.496000,0.800000,0.800000,0.004000,0.815600,0.600000,0.200000,1,0
2015-02-19,1,0.002774,-0.001406,0.006016,-0.000963,0.004971,0.000908,0.003800,1.294500,0.800000,0.600000,0.002200,0.417600,0.400000,0.000000,1,0
2015-02-20,1,0.002206,0.005709,0.002490,0.002145,0.004006,0.001119,0.003800,1.051700,0.800000,0.400000,0.002500,0.439100,0.400000,0.200000,1,0
2015-02-23,1,0.003263,-0.000337,0.002734,0.002681,0.004949,0.001080,0.002800,1.770800,1.000000,0.400000,0.002600,0.420600,0.400000,0.200000,1,0
2015-02-24,1,0.003556,0.002129,0.003410,0.000895,0.004210,0.001112,0.002600,1.639300,1.000000,0.200000,0.002600,0.430900,0.400000,0.200000,1,0
2015-02-25,1,0.001096,0.000937,0.002325,0.001533,0.002579,0.001403,0.000900,2.957900,1.000000,0.000000,0.002500,0.571000,0.600000,0.200000,1,0
2015-02-26,1,0.00322,-0.001357,0.002157,-0.000210,0.002668,0.001413,0.000900,2.934200,1.000000,0.000000,0.002400,0.577700,0.600000,0.200000,0,0
2015-02-27,1,-0.008488,-0.002787,-0.002651,-0.002072,0.000519,-0.000284,0.004600,0.113000,0.800000,0.000000,0.001700,-0.165700,0.400000,0.000000,1,1
2015-03-02,1,0.015277,0.005729,0.003324,0.001462,0.002904,0.000926,0.007600,0.383500,0.800000,0.200000,0.002900,0.313800,0.600000,0.200000,0,0
2015-03-03,1,-0.001071,-0.004244,0.007070,0.000730,0.001977,-0.000351,0.007700,0.256100,0.600000,0.200000,0.003500,-0.100600,0.400000,0.200000,0,0
2015-03-04,1,-0.002137,-0.004159,-0.001604,-0.004202,0.001329,-0.001371,0.007900,0.168200,0.400000,0.200000,0.003700,-0.370500,0.200000,0.200000,1,1
2015-03-05,1,0.011876,0.001466,0.004845,-0.001351,0.003051,-0.000807,0.009000,0.339300,0.400000,0.400000,0.003900,-0.208500,0.400000,0.200000,0,0
2015-03-06,1,-0.002586,-0.014299,0.004619,-0.006448,0.004242,-0.003124,0.007700,0.551800,0.400000,0.400000,0.006700,-0.464100,0.400000,0.200000,1,1
2015-03-09,1,0.006973,0.0033,0.002182,-0.005538,0.002594,-0.003606,0.005800,0.447600,0.400000,0.400000,0.006100,-0.587400,0.400000,0.000000,0,0
2015-03-10,1,-0.004294,-0.016696,0.001323,-0.006748,0.001946,-0.006111,0.006300,0.307700,0.400000,0.400000,0.008100,-0.753500,0.400000,0.000000,1,1
2015-03-11,1,0.006088,-0.001602,0.000884,-0.009178,0.003593,-0.005601,0.006100,0.588000,0.600000,0.600000,0.008300,-0.675300,0.400000,0.000000,1,1
2015-03-12,1,0.008634,0.012403,0.007360,0.005376,0.002949,-0.003438,0.005300,0.554400,0.600000,0.600000,0.010900,-0.315600,0.400000,0.200000,0,0
2015-03-13,1,-0.004536,-0.00617,0.002027,0.003073,0.002556,-0.001800,0.005800,0.443500,0.600000,0.600000,0.009700,-0.185900,0.400000,0.200000,1,1
2015-03-16,1,0.015346,0.01338,0.005356,0.003558,0.004218,0.000198,0.007700,0.548300,0.600000,0.600000,0.011400,0.017300,0.400000,0.400000,0,0
2015-03-17,1,-0.005661,-0.00279,0.004787,0.005263,0.003942,0.003011,0.008000,0.492200,0.600000,0.600000,0.008200,0.367900,0.400000,0.400000,1,0
2015-03-18,1,0.002219,0.011638,-0.001729,0.004398,0.003169,0.005657,0.008000,0.398400,0.600000,0.400000,0.008400,0.674100,0.600000,0.600000,0,0
2015-03-19,1,-0.007186,-0.004534,-0.002494,0.003519,0.000002,0.002270,0.008300,0.000300,0.400000,0.200000,0.008400,0.269600,0.400000,0.400000,0,0
2015-03-20,1,-0.006654,0.009368,-0.006920,0.002393,-0.000424,0.005384,0.008600,-0.049400,0.400000,0.200000,0.007500,0.714300,0.600000,0.600000,0,0
2015-03-23,1,-0.011096,-0.001329,-0.008877,0.004005,-0.005685,0.002448,0.004400,-1.304600,0.200000,0.000000,0.006700,0.366800,0.400000,0.400000,0,0
2015-03-24,1,-0.013757,-0.005114,-0.012427,-0.003223,-0.007309,0.001981,0.005400,-1.347400,0.200000,0.000000,0.007100,0.279200,0.400000,0.400000,0,0
2015-03-25,1,-0.015236,-0.014413,-0.014496,-0.009774,-0.010791,-0.003234,0.003400,-3.148100,0.000000,0.000000,0.007700,-0.422700,0.200000,0.200000,1,0
2015-03-26,1,0.001255,-0.002131,-0.007025,-0.008291,-0.009115,-0.002753,0.005900,-1.534100,0.200000,0.000000,0.007600,-0.361000,0.200000,0.200000,0,0
2015-03-27,1,-0.000865,0.001741,0.000194,-0.000197,-0.007963,-0.004265,0.006800,-1.170000,0.200000,0.000000,0.005500,-0.771100,0.200000,0.000000,1,1
2015-03-30,1,0.020836,0.011287,0.009927,0.006503,-0.001638,-0.001761,0.013000,-0.125900,0.400000,0.200000,0.008400,-0.209400,0.400000,0.200000,0,0
2015-03-31,1,-0.003932,-0.007778,0.008376,0.001709,0.000343,-0.002297,0.011700,0.029400,0.400000,0.200000,0.008700,-0.264300,0.400000,0.200000,0,0
2015-04-01,1,-0.007222,-0.003168,-0.005579,-0.005476,0.001966,-0.000030,0.009800,0.199900,0.400000,0.200000,0.006400,-0.004700,0.400000,0.200000,0,0
2015-04-02,1,-0.005933,0.004293,-0.006578,0.000555,0.000523,0.001254,0.010400,0.050600,0.200000,0.200000,0.006500,0.192900,0.600000,0.200000,0,0
2015-04-06,1,-0.000197,0.007166,-0.000099,0.003577,-0.003461,0.000089,0.002700,-1.304300,0.000000,0.000000,0.005900,0.014900,0.400000,0.200000,1,1
2015-04-07,1,0.010504,-0.001783,0.005139,0.002681,-0.000589,0.001294,0.007000,-0.084200,0.200000,0.200000,0.004300,0.304200,0.400000,0.200000,1,1
2015-04-08,1,0.006852,0.002891,0.008676,0.000551,0.002228,0.002508,0.006300,0.351200,0.400000,0.400000,0.003200,0.775600,0.600000,0.200000,1,1
2015-04-09,1,0.014351,0.004421,0.010594,0.003656,0.006286,0.002534,0.005400,1.172000,0.600000,0.600000,0.003200,0.780700,0.600000,0.200000,1,1
2015-04-10,1,0.009279,0.005209,0.011812,0.004815,0.008146,0.003576,0.004800,1.686700,0.800000,0.800000,0.003000,1.186100,0.800000,0.200000,0,0
2015-04-13,1,-0.005155,-0.004342,0.002036,0.000422,0.007144,0.001272,0.006600,1.079200,0.800000,0.800000,0.003700,0.342800,0.600000,0.000000,0,0
2015-04-14,1,-0.007857,0.002127,-0.006507,-0.001113,0.003458,0.002056,0.008600,0.404000,0.600000,0.600000,0.003400,0.607900,0.800000,0.000000,1,1
